route_id service_id trip_id trip_headsign direction_id block_id shape_id
C21 11 26482020 "North to Minnesota Av" 0 S053 C21:03
C21 11 15650020 "South to Anacostia" 1 S053 C21:51
C21 11 4933020 "North to Minnesota Av" 0 S053 C21:03
C21 11 31557020 "South to Anacostia" 1 S053 C21:51
C21 11 26839020 "North to Minnesota Av" 0 S053 C21:03
C21 11 23376020 "South to Anacostia" 1 S053 C21:51
C21 12 14338060 "North to Minnesota Av" 0 S053 C21:03
C21 12 4906060 "South to Anacostia" 1 S053 C21:51
C21 12 34389060 "North to Minnesota Av" 0 S053 C21:03
C21 12 20853060 "South to Anacostia" 1 S053 C21:51
C21 12 26482060 "North to Minnesota Av" 0 S053 C21:03
C21 12 15650060 "South to Anacostia" 1 S053 C21:51
C21 12 4933060 "North to Minnesota Av" 0 S053 C21:03
C21 12 31557060 "South to Anacostia" 1 S053 C21:51
C21 12 26839060 "North to Minnesota Av" 0 S053 C21:03
C21 12 23376060 "South to Anacostia" 1 S053 C21:51
C11 13 35553010 "South to National Harbor" 1 S053 C11:52
C11 13 37349010 "North to L'Enfant Plaza" 0 S053 C11:05
C11 13 25690010 "South to National Harbor" 1 S053 C11:52
C11 13 1861010 "North to L'Enfant Plaza" 0 S053 C11:05
C11 13 34183010 "South to National Harbor" 1 S053 C11:52
C11 13 40476010 "North to L'Enfant Plaza" 0 S053 C11:05
C11 13 22761010 "South to National Harbor" 1 S053 C11:52
C11 13 21899010 "North to L'Enfant Plaza" 0 S053 C11:05
C11 13 26672010 "South to National Harbor" 1 S053 C11:52
C11 13 25758010 "North to L'Enfant Plaza" 0 S053 C11:05
C11 13 27968010 "South to National Harbor" 1 S053 C11:52
C11 13 1348010 "North to L'Enfant Plaza" 0 S053 C11:05
C31 14 35538070 "East to Capitol Hts" 0 S053 C31:03
C31 14 2778070 "West to Navy Yard" 1 S053 C31:51
C31 14 29071070 "East to Capitol Hts" 0 S053 C31:03
C31 1 1354130 "East to Capitol Hts" 0 S054 C31:03
C31 1 3375130 "West to Navy Yard" 1 S054 C31:51
C31 1 38241130 "East to Capitol Hts" 0 S054 C31:03
C31 1 27902130 "West to Navy Yard" 1 S054 C31:51
C31 2 1354090 "East to Capitol Hts" 0 S054 C31:03
C31 2 3375090 "West to Navy Yard" 1 S054 C31:51
C31 2 38241090 "East to Capitol Hts" 0 S054 C31:03
C31 2 27902090 "West to Navy Yard" 1 S054 C31:51
C31 3 1354160 "East to Capitol Hts" 0 S054 C31:03
C31 3 3375160 "West to Navy Yard" 1 S054 C31:51
C31 3 38241160 "East to Capitol Hts" 0 S054 C31:03
C31 3 27902160 "West to Navy Yard" 1 S054 C31:51
C31 4 1354140 "East to Capitol Hts" 0 S054 C31:03
C31 4 3375140 "West to Navy Yard" 1 S054 C31:51
C31 4 38241140 "East to Capitol Hts" 0 S054 C31:03
C31 4 27902140 "West to Navy Yard" 1 S054 C31:51
C31 5 1354100 "East to Capitol Hts" 0 S054 C31:03
C31 5 3375100 "West to Navy Yard" 1 S054 C31:51
C31 5 38241100 "East to Capitol Hts" 0 S054 C31:03
C31 5 27902100 "West to Navy Yard" 1 S054 C31:51
C26 6 20692110 "West to Anacostia" 1 S054 C26:51
C25 6 34820110 "East to Skyland" 0 S054 C25:03
C26 6 40075110 "West to Anacostia" 1 S054 C26:51
C26 6 11188110 "East to Skyland" 0 S054 C26:03
C26 6 10233110 "West to Anacostia" 1 S054 C26:51
C31 7 1354120 "East to Capitol Hts" 0 S054 C31:03
C31 7 3375120 "West to Navy Yard" 1 S054 C31:51
C31 7 38241120 "East to Capitol Hts" 0 S054 C31:03
C31 7 27902120 "West to Navy Yard" 1 S054 C31:51
C31 8 1354170 "East to Capitol Hts" 0 S054 C31:03
C31 8 3375170 "West to Navy Yard" 1 S054 C31:51
C31 8 38241170 "East to Capitol Hts" 0 S054 C31:03
C31 8 27902170 "West to Navy Yard" 1 S054 C31:51
C31 9 1354150 "East to Capitol Hts" 0 S054 C31:03
C31 9 3375150 "West to Navy Yard" 1 S054 C31:51
C31 9 38241150 "East to Capitol Hts" 0 S054 C31:03
C31 9 27902150 "West to Navy Yard" 1 S054 C31:51
C26 10 1469080 "West to Anacostia" 1 S054 C26:51
C13 10 28071080 "South to Eastover" 1 S054 C13:51
C13 10 24594080 "North to Anacostia" 0 S054 C13:03
C13 10 32979080 "South to Eastover" 1 S054 C13:51
C13 10 22487080 "North to Anacostia" 0 S054 C13:03
C13 10 12610080 "South to Eastover" 1 S054 C13:51
C13 10 4733080 "North to Anacostia" 0 S054 C13:03
C13 10 33501080 "South to Eastover" 1 S054 C13:51
C13 10 30586080 "North to Anacostia" 0 S054 C13:03
C13 10 1422080 "South to Eastover" 1 S054 C13:51
C13 10 15775080 "North to Anacostia" 0 S054 C13:03
C13 10 34252080 "South to Eastover" 1 S054 C13:51
C13 10 21761080 "North to Anacostia" 0 S054 C13:03
C13 10 19383080 "South to Eastover" 1 S054 C13:51
C13 10 9257080 "North to Anacostia" 0 S054 C13:03
C13 10 7176080 "South to Eastover" 1 S054 C13:51
C13 10 9632080 "North to Anacostia" 0 S054 C13:03
C31 11 1354020 "East to Capitol Hts" 0 S054 C31:03
C31 11 3375020 "West to Navy Yard" 1 S054 C31:51
C31 11 38241020 "East to Capitol Hts" 0 S054 C31:03
C31 11 27902020 "West to Navy Yard" 1 S054 C31:51
C31 12 1354060 "East to Capitol Hts" 0 S054 C31:03
C31 12 3375060 "West to Navy Yard" 1 S054 C31:51
C31 12 38241060 "East to Capitol Hts" 0 S054 C31:03
C31 12 27902060 "West to Navy Yard" 1 S054 C31:51
C26 13 1469010 "West to Anacostia" 1 S054 C26:51
C13 13 28071010 "South to Eastover" 1 S054 C13:51
C13 13 24594010 "North to Anacostia" 0 S054 C13:03
C13 13 32979010 "South to Eastover" 1 S054 C13:51
C13 13 22487010 "North to Anacostia" 0 S054 C13:03
C13 13 12610010 "South to Eastover" 1 S054 C13:51
C13 13 4733010 "North to Anacostia" 0 S054 C13:03
C13 13 33501010 "South to Eastover" 1 S054 C13:51
C13 13 30586010 "North to Anacostia" 0 S054 C13:03
C13 13 1422010 "South to Eastover" 1 S054 C13:51
C13 13 15775010 "North to Anacostia" 0 S054 C13:03
C13 13 34252010 "South to Eastover" 1 S054 C13:51
C13 13 21761010 "North to Anacostia" 0 S054 C13:03
C13 13 19383010 "South to Eastover" 1 S054 C13:51
C13 13 9257010 "North to Anacostia" 0 S054 C13:03
C13 13 7176010 "South to Eastover" 1 S054 C13:51
C13 13 9632010 "North to Anacostia" 0 S054 C13:03
C26 14 20692070 "West to Anacostia" 1 S054 C26:51
C25 14 34820070 "East to Skyland" 0 S054 C25:03
C26 14 40075070 "West to Anacostia" 1 S054 C26:51
C26 14 11188070 "East to Skyland" 0 S054 C26:03
C26 14 10233070 "West to Anacostia" 1 S054 C26:51
C13 1 20301130 "North to Anacostia" 0 S055 C13:03
C13 1 21018130 "South to Eastover" 1 S055 C13:51
C13 1 38100130 "North to Anacostia" 0 S055 C13:03
C13 1 39241130 "South to Eastover" 1 S055 C13:51
C13 1 36792130 "North to Anacostia" 0 S055 C13:03
C51 1 17530130 "North to Tenleytown" 0 S055 C51:03
C51 1 35698130 "South to Anacostia" 1 S055 C51:51
C51 1 8115130 "North to Tenleytown" 0 S055 C51:03
C51 1 27130 "South to Anacostia" 1 S055 C51:51
C51 1 20358130 "North to Tenleytown" 0 S055 C51:03
C51 1 17914130 "South to Anacostia" 1 S055 C51:51
C13 2 20301090 "North to Anacostia" 0 S055 C13:03
C13 2 21018090 "South to Eastover" 1 S055 C13:51
C13 2 38100090 "North to Anacostia" 0 S055 C13:03
C13 2 39241090 "South to Eastover" 1 S055 C13:51
C13 2 36792090 "North to Anacostia" 0 S055 C13:03
C51 2 17530090 "North to Tenleytown" 0 S055 C51:03
C51 2 35698090 "South to Anacostia" 1 S055 C51:51
C51 2 8115090 "North to Tenleytown" 0 S055 C51:03
C51 2 27090 "South to Anacostia" 1 S055 C51:51
C51 2 20358090 "North to Tenleytown" 0 S055 C51:03
C51 2 17914090 "South to Anacostia" 1 S055 C51:51
C13 3 20301160 "North to Anacostia" 0 S055 C13:03
C13 3 21018160 "South to Eastover" 1 S055 C13:51
C13 3 38100160 "North to Anacostia" 0 S055 C13:03
C13 3 39241160 "South to Eastover" 1 S055 C13:51
C13 3 36792160 "North to Anacostia" 0 S055 C13:03
C51 3 17530160 "North to Tenleytown" 0 S055 C51:03
C51 3 35698160 "South to Anacostia" 1 S055 C51:51
C51 3 8115160 "North to Tenleytown" 0 S055 C51:03
C51 3 27160 "South to Anacostia" 1 S055 C51:51
C51 3 20358160 "North to Tenleytown" 0 S055 C51:03
C51 3 17914160 "South to Anacostia" 1 S055 C51:51
C13 4 20301140 "North to Anacostia" 0 S055 C13:03
C13 4 21018140 "South to Eastover" 1 S055 C13:51
C13 4 38100140 "North to Anacostia" 0 S055 C13:03
C13 4 39241140 "South to Eastover" 1 S055 C13:51
C13 4 36792140 "North to Anacostia" 0 S055 C13:03
C51 4 17530140 "North to Tenleytown" 0 S055 C51:03
C51 4 35698140 "South to Anacostia" 1 S055 C51:51
C51 4 8115140 "North to Tenleytown" 0 S055 C51:03
C51 4 27140 "South to Anacostia" 1 S055 C51:51
C51 4 20358140 "North to Tenleytown" 0 S055 C51:03
C51 4 17914140 "South to Anacostia" 1 S055 C51:51
C13 5 20301100 "North to Anacostia" 0 S055 C13:03
C13 5 21018100 "South to Eastover" 1 S055 C13:51
C13 5 38100100 "North to Anacostia" 0 S055 C13:03
C13 5 39241100 "South to Eastover" 1 S055 C13:51
C13 5 36792100 "North to Anacostia" 0 S055 C13:03
C51 5 17530100 "North to Tenleytown" 0 S055 C51:03
C51 5 35698100 "South to Anacostia" 1 S055 C51:51
C51 5 8115100 "North to Tenleytown" 0 S055 C51:03
C51 5 27100 "South to Anacostia" 1 S055 C51:51
C51 5 20358100 "North to Tenleytown" 0 S055 C51:03
C51 5 17914100 "South to Anacostia" 1 S055 C51:51
C23 6 17472110 "North to Deanwood" 0 S055 C23:03
C23 6 36727110 "South to Anacostia" 1 S055 C23:51
C23 6 14864110 "North to Deanwood" 0 S055 C23:03
C23 6 32699110 "South to Anacostia" 1 S055 C23:51
C23 6 9598110 "North to Deanwood" 0 S055 C23:03
C23 6 1260110 "South to Anacostia" 1 S055 C23:51
C23 6 2664110 "North to Deanwood" 0 S055 C23:03
C23 6 30932110 "South to Anacostia" 1 S055 C23:51
C13 7 20301120 "North to Anacostia" 0 S055 C13:03
C13 7 21018120 "South to Eastover" 1 S055 C13:51
C13 7 38100120 "North to Anacostia" 0 S055 C13:03
C13 7 39241120 "South to Eastover" 1 S055 C13:51
C13 7 36792120 "North to Anacostia" 0 S055 C13:03
C51 7 17530120 "North to Tenleytown" 0 S055 C51:03
C51 7 35698120 "South to Anacostia" 1 S055 C51:51
C51 7 8115120 "North to Tenleytown" 0 S055 C51:03
C51 7 27120 "South to Anacostia" 1 S055 C51:51
C51 7 20358120 "North to Tenleytown" 0 S055 C51:03
C51 7 17914120 "South to Anacostia" 1 S055 C51:51
C13 8 20301170 "North to Anacostia" 0 S055 C13:03
C13 8 21018170 "South to Eastover" 1 S055 C13:51
C13 8 38100170 "North to Anacostia" 0 S055 C13:03
C13 8 39241170 "South to Eastover" 1 S055 C13:51
C13 8 36792170 "North to Anacostia" 0 S055 C13:03
C51 8 17530170 "North to Tenleytown" 0 S055 C51:03
C51 8 35698170 "South to Anacostia" 1 S055 C51:51
C51 8 8115170 "North to Tenleytown" 0 S055 C51:03
C51 8 27170 "South to Anacostia" 1 S055 C51:51
C51 8 20358170 "North to Tenleytown" 0 S055 C51:03
C51 8 17914170 "South to Anacostia" 1 S055 C51:51
C13 9 20301150 "North to Anacostia" 0 S055 C13:03
C13 9 21018150 "South to Eastover" 1 S055 C13:51
C13 9 38100150 "North to Anacostia" 0 S055 C13:03
C13 9 39241150 "South to Eastover" 1 S055 C13:51
C13 9 36792150 "North to Anacostia" 0 S055 C13:03
C51 9 17530150 "North to Tenleytown" 0 S055 C51:03
C51 9 35698150 "South to Anacostia" 1 S055 C51:51
C51 9 8115150 "North to Tenleytown" 0 S055 C51:03
C51 9 27150 "South to Anacostia" 1 S055 C51:51
C51 9 20358150 "North to Tenleytown" 0 S055 C51:03
C51 9 17914150 "South to Anacostia" 1 S055 C51:51
C31 10 28183080 "East to Capitol Hts" 0 S055 C31:03
C31 10 20090080 "West to Navy Yard" 1 S055 C31:51
C31 10 942080 "East to Capitol Hts" 0 S055 C31:03
C31 10 10405080 "West to Navy Yard" 1 S055 C31:51
C31 10 19596080 "East to Capitol Hts" 0 S055 C31:03
C31 10 15416080 "West to Navy Yard" 1 S055 C31:51
C31 10 31814080 "East to Capitol Hts" 0 S055 C31:03
C31 10 5191080 "West to Navy Yard" 1 S055 C31:51
C31 10 29594080 "East to Capitol Hts" 0 S055 C31:03
C31 10 21507080 "West to Navy Yard" 1 S055 C31:51
C31 10 13287080 "East to Capitol Hts" 0 S055 C31:03
C31 10 29878080 "West to Navy Yard" 1 S055 C31:51
C31 10 18370080 "East to Capitol Hts" 0 S055 C31:03
C31 10 31456080 "West to Navy Yard" 1 S055 C31:51
C13 11 20301020 "North to Anacostia" 0 S055 C13:03
C13 11 21018020 "South to Eastover" 1 S055 C13:51
C13 11 38100020 "North to Anacostia" 0 S055 C13:03
C13 11 39241020 "South to Eastover" 1 S055 C13:51
C13 11 36792020 "North to Anacostia" 0 S055 C13:03
C51 11 17530020 "North to Tenleytown" 0 S055 C51:03
C51 11 35698020 "South to Anacostia" 1 S055 C51:51
C51 11 8115020 "North to Tenleytown" 0 S055 C51:03
C51 11 27020 "South to Anacostia" 1 S055 C51:51
C51 11 20358020 "North to Tenleytown" 0 S055 C51:03
C51 11 17914020 "South to Anacostia" 1 S055 C51:51
C13 12 20301060 "North to Anacostia" 0 S055 C13:03
C13 12 21018060 "South to Eastover" 1 S055 C13:51
C13 12 38100060 "North to Anacostia" 0 S055 C13:03
C13 12 39241060 "South to Eastover" 1 S055 C13:51
C13 12 36792060 "North to Anacostia" 0 S055 C13:03
C51 12 17530060 "North to Tenleytown" 0 S055 C51:03
C51 12 35698060 "South to Anacostia" 1 S055 C51:51
C51 12 8115060 "North to Tenleytown" 0 S055 C51:03
C51 12 27060 "South to Anacostia" 1 S055 C51:51
C51 12 20358060 "North to Tenleytown" 0 S055 C51:03
C51 12 17914060 "South to Anacostia" 1 S055 C51:51
C31 13 28183010 "East to Capitol Hts" 0 S055 C31:03
C31 13 20090010 "West to Navy Yard" 1 S055 C31:51
C31 13 942010 "East to Capitol Hts" 0 S055 C31:03
C31 13 10405010 "West to Navy Yard" 1 S055 C31:51
C31 13 19596010 "East to Capitol Hts" 0 S055 C31:03
C31 13 15416010 "West to Navy Yard" 1 S055 C31:51
C31 13 31814010 "East to Capitol Hts" 0 S055 C31:03
C31 13 5191010 "West to Navy Yard" 1 S055 C31:51
C31 13 29594010 "East to Capitol Hts" 0 S055 C31:03
C31 13 21507010 "West to Navy Yard" 1 S055 C31:51
C31 13 13287010 "East to Capitol Hts" 0 S055 C31:03
C31 13 29878010 "West to Navy Yard" 1 S055 C31:51
C31 13 18370010 "East to Capitol Hts" 0 S055 C31:03
C31 13 31456010 "West to Navy Yard" 1 S055 C31:51
C23 14 17472070 "North to Deanwood" 0 S055 C23:03
C23 14 36727070 "South to Anacostia" 1 S055 C23:51
C23 14 14864070 "North to Deanwood" 0 S055 C23:03
C23 14 32699070 "South to Anacostia" 1 S055 C23:51
C23 14 9598070 "North to Deanwood" 0 S055 C23:03
C23 14 1260070 "South to Anacostia" 1 S055 C23:51
C23 14 2664070 "North to Deanwood" 0 S055 C23:03
C23 14 30932070 "South to Anacostia" 1 S055 C23:51
P97 1 25224130 "North to Southern Av" 0 S056 P97:03
P97 1 20259130 "South to Ft Washington" 1 S056 P97:51
P97 1 35314130 "North to Southern Av" 0 S056 P97:03
C29 1 36210130 "North to Anacostia" 0 S056 C29:03
C29 1 17956130 "South to Southern Av" 1 S056 C29:51
P97 2 25224090 "North to Southern Av" 0 S056 P97:03
P97 2 20259090 "South to Ft Washington" 1 S056 P97:51
P97 2 35314090 "North to Southern Av" 0 S056 P97:03
C29 2 36210090 "North to Anacostia" 0 S056 C29:03
C29 2 17956090 "South to Southern Av" 1 S056 C29:51
P97 3 25224160 "North to Southern Av" 0 S056 P97:03
P97 3 20259160 "South to Ft Washington" 1 S056 P97:51
P97 3 35314160 "North to Southern Av" 0 S056 P97:03
C29 3 36210160 "North to Anacostia" 0 S056 C29:03
C29 3 17956160 "South to Southern Av" 1 S056 C29:51
P97 4 25224140 "North to Southern Av" 0 S056 P97:03
P97 4 20259140 "South to Ft Washington" 1 S056 P97:51
P97 4 35314140 "North to Southern Av" 0 S056 P97:03
C29 4 36210140 "North to Anacostia" 0 S056 C29:03
C29 4 17956140 "South to Southern Av" 1 S056 C29:51
P97 5 25224100 "North to Southern Av" 0 S056 P97:03
P97 5 20259100 "South to Ft Washington" 1 S056 P97:51
P97 5 35314100 "North to Southern Av" 0 S056 P97:03
C29 5 36210100 "North to Anacostia" 0 S056 C29:03
C29 5 17956100 "South to Southern Av" 1 S056 C29:51
C26 6 1169110 "East to Skyland" 0 S056 C26:03
C25 6 37166110 "West to Anacostia" 1 S056 C25:51
C26 6 39662110 "East to Skyland" 0 S056 C26:03
C26 6 4180110 "West to Anacostia" 1 S056 C26:51
C26 6 29792110 "East to Skyland" 0 S056 C26:03
C26 6 27549110 "West to Anacostia" 1 S056 C26:51
C26 6 2987110 "East to Skyland" 0 S056 C26:03
C26 6 16045110 "West to Anacostia" 1 S056 C26:51
C26 6 27203110 "East to Skyland" 0 S056 C26:03
C26 6 33620110 "West to Anacostia" 1 S056 C26:51
C26 6 13657110 "East to Skyland" 0 S056 C26:03
C26 6 39948110 "West to Anacostia" 1 S056 C26:51
C26 6 36745110 "East to Skyland" 0 S056 C26:03
C26 6 39298110 "West to Anacostia" 1 S056 C26:51
C26 6 2273110 "East to Skyland" 0 S056 C26:03
C26 6 37995110 "West to Anacostia" 1 S056 C26:51
C26 6 23506110 "East to Skyland" 0 S056 C26:03
C26 6 34878110 "West to Anacostia" 1 S056 C26:51
C26 6 16817110 "East to Skyland" 0 S056 C26:03
C26 6 21353110 "West to Anacostia" 1 S056 C26:51
P97 7 25224120 "North to Southern Av" 0 S056 P97:03
P97 7 20259120 "South to Ft Washington" 1 S056 P97:51
P97 7 35314120 "North to Southern Av" 0 S056 P97:03
C29 7 36210120 "North to Anacostia" 0 S056 C29:03
C29 7 17956120 "South to Southern Av" 1 S056 C29:51
P97 8 25224170 "North to Southern Av" 0 S056 P97:03
P97 8 20259170 "South to Ft Washington" 1 S056 P97:51
P97 8 35314170 "North to Southern Av" 0 S056 P97:03
C29 8 36210170 "North to Anacostia" 0 S056 C29:03
C29 8 17956170 "South to Southern Av" 1 S056 C29:51
P97 9 25224150 "North to Southern Av" 0 S056 P97:03
P97 9 20259150 "South to Ft Washington" 1 S056 P97:51
P97 9 35314150 "North to Southern Av" 0 S056 P97:03
C29 9 36210150 "North to Anacostia" 0 S056 C29:03
C29 9 17956150 "South to Southern Av" 1 S056 C29:51
C37 10 24903080 "North to Minnesota Av" 0 S056 C37:07
C37 10 13933080 "South to Potomac Av" 1 S056 C37:52
C15 10 21771080 "South to Southern Av" 1 S056 C15:51
C15 10 10833080 "North to Potomac Av" 0 S056 C15:03
C37 10 31387080 "North to Minnesota Av" 0 S056 C37:07
C37 10 40145080 "South to Potomac Av" 1 S056 C37:52
C15 10 13328080 "South to Southern Av" 1 S056 C15:51
C15 10 26554080 "North to Potomac Av" 0 S056 C15:03
C37 10 34734080 "North to Minnesota Av" 0 S056 C37:07
C37 10 32557080 "South to Potomac Av" 1 S056 C37:52
C15 10 23705080 "South to Southern Av" 1 S056 C15:51
C15 10 2263080 "North to Potomac Av" 0 S056 C15:03
C37 10 11917080 "North to Minnesota Av" 0 S056 C37:07
C37 10 28329080 "South to Potomac Av" 1 S056 C37:52
P97 11 25224020 "North to Southern Av" 0 S056 P97:03
P97 11 20259020 "South to Ft Washington" 1 S056 P97:51
P97 11 35314020 "North to Southern Av" 0 S056 P97:03
C29 11 36210020 "North to Anacostia" 0 S056 C29:03
C29 11 17956020 "South to Southern Av" 1 S056 C29:51
P97 12 25224060 "North to Southern Av" 0 S056 P97:03
P97 12 20259060 "South to Ft Washington" 1 S056 P97:51
P97 12 35314060 "North to Southern Av" 0 S056 P97:03
C29 12 36210060 "North to Anacostia" 0 S056 C29:03
C29 12 17956060 "South to Southern Av" 1 S056 C29:51
C37 13 24903010 "North to Minnesota Av" 0 S056 C37:07
C37 13 13933010 "South to Potomac Av" 1 S056 C37:52
C15 13 21771010 "South to Southern Av" 1 S056 C15:51
C15 13 10833010 "North to Potomac Av" 0 S056 C15:03
C37 13 31387010 "North to Minnesota Av" 0 S056 C37:07
C37 13 40145010 "South to Potomac Av" 1 S056 C37:52
C15 13 13328010 "South to Southern Av" 1 S056 C15:51
C15 13 26554010 "North to Potomac Av" 0 S056 C15:03
C37 13 34734010 "North to Minnesota Av" 0 S056 C37:07
C37 13 32557010 "South to Potomac Av" 1 S056 C37:52
C15 13 23705010 "South to Southern Av" 1 S056 C15:51
C15 13 2263010 "North to Potomac Av" 0 S056 C15:03
C37 13 11917010 "North to Minnesota Av" 0 S056 C37:07
C37 13 28329010 "South to Potomac Av" 1 S056 C37:52
C26 14 1169070 "East to Skyland" 0 S056 C26:03
C25 14 37166070 "West to Anacostia" 1 S056 C25:51
C26 14 39662070 "East to Skyland" 0 S056 C26:03
C26 14 4180070 "West to Anacostia" 1 S056 C26:51
C26 14 29792070 "East to Skyland" 0 S056 C26:03
C26 14 27549070 "West to Anacostia" 1 S056 C26:51
C26 14 2987070 "East to Skyland" 0 S056 C26:03
C26 14 16045070 "West to Anacostia" 1 S056 C26:51
C26 14 27203070 "East to Skyland" 0 S056 C26:03
C26 14 33620070 "West to Anacostia" 1 S056 C26:51
C26 14 13657070 "East to Skyland" 0 S056 C26:03
C26 14 39948070 "West to Anacostia" 1 S056 C26:51
C26 14 36745070 "East to Skyland" 0 S056 C26:03
C26 14 39298070 "West to Anacostia" 1 S056 C26:51
C26 14 2273070 "East to Skyland" 0 S056 C26:03
C26 14 37995070 "West to Anacostia" 1 S056 C26:51
C26 14 23506070 "East to Skyland" 0 S056 C26:03
C26 14 34878070 "West to Anacostia" 1 S056 C26:51
C26 14 16817070 "East to Skyland" 0 S056 C26:03
C26 14 21353070 "West to Anacostia" 1 S056 C26:51
C31 1 36409130 "West to Navy Yard" 1 S057 C31:51
C31 1 30980130 "East to Capitol Hts" 0 S057 C31:03
C31 1 14983130 "West to Navy Yard" 1 S057 C31:51
C31 1 27664130 "East to Capitol Hts" 0 S057 C31:03
C31 1 19636130 "West to Navy Yard" 1 S057 C31:51
C31 1 13902130 "East to Capitol Hts" 0 S057 C31:03
C31 1 35907130 "West to Navy Yard" 1 S057 C31:51
C31 1 34825130 "East to Capitol Hts" 0 S057 C31:03
C31 1 29050130 "West to Navy Yard" 1 S057 C31:51
C31 1 26201130 "East to Capitol Hts" 0 S057 C31:03
C31 1 27603130 "West to Navy Yard" 1 S057 C31:51
C31 2 36409090 "West to Navy Yard" 1 S057 C31:51
C31 2 30980090 "East to Capitol Hts" 0 S057 C31:03
C31 2 14983090 "West to Navy Yard" 1 S057 C31:51
C31 2 27664090 "East to Capitol Hts" 0 S057 C31:03
C31 2 19636090 "West to Navy Yard" 1 S057 C31:51
C31 2 13902090 "East to Capitol Hts" 0 S057 C31:03
C31 2 35907090 "West to Navy Yard" 1 S057 C31:51
C31 2 34825090 "East to Capitol Hts" 0 S057 C31:03
C31 2 29050090 "West to Navy Yard" 1 S057 C31:51
C31 2 26201090 "East to Capitol Hts" 0 S057 C31:03
C31 2 27603090 "West to Navy Yard" 1 S057 C31:51
C31 3 36409160 "West to Navy Yard" 1 S057 C31:51
C31 3 30980160 "East to Capitol Hts" 0 S057 C31:03
C31 3 14983160 "West to Navy Yard" 1 S057 C31:51
C31 3 27664160 "East to Capitol Hts" 0 S057 C31:03
C31 3 19636160 "West to Navy Yard" 1 S057 C31:51
C31 3 13902160 "East to Capitol Hts" 0 S057 C31:03
C31 3 35907160 "West to Navy Yard" 1 S057 C31:51
C31 3 34825160 "East to Capitol Hts" 0 S057 C31:03
C31 3 29050160 "West to Navy Yard" 1 S057 C31:51
C31 3 26201160 "East to Capitol Hts" 0 S057 C31:03
C31 3 27603160 "West to Navy Yard" 1 S057 C31:51
C31 4 36409140 "West to Navy Yard" 1 S057 C31:51
C31 4 30980140 "East to Capitol Hts" 0 S057 C31:03
C31 4 14983140 "West to Navy Yard" 1 S057 C31:51
C31 4 27664140 "East to Capitol Hts" 0 S057 C31:03
C31 4 19636140 "West to Navy Yard" 1 S057 C31:51
C31 4 13902140 "East to Capitol Hts" 0 S057 C31:03
C31 4 35907140 "West to Navy Yard" 1 S057 C31:51
C31 4 34825140 "East to Capitol Hts" 0 S057 C31:03
C31 4 29050140 "West to Navy Yard" 1 S057 C31:51
C31 4 26201140 "East to Capitol Hts" 0 S057 C31:03
C31 4 27603140 "West to Navy Yard" 1 S057 C31:51
C31 5 36409100 "West to Navy Yard" 1 S057 C31:51
C31 5 30980100 "East to Capitol Hts" 0 S057 C31:03
C31 5 14983100 "West to Navy Yard" 1 S057 C31:51
C31 5 27664100 "East to Capitol Hts" 0 S057 C31:03
C31 5 19636100 "West to Navy Yard" 1 S057 C31:51
C31 5 13902100 "East to Capitol Hts" 0 S057 C31:03
C31 5 35907100 "West to Navy Yard" 1 S057 C31:51
C31 5 34825100 "East to Capitol Hts" 0 S057 C31:03
C31 5 29050100 "West to Navy Yard" 1 S057 C31:51
C31 5 26201100 "East to Capitol Hts" 0 S057 C31:03
C31 5 27603100 "West to Navy Yard" 1 S057 C31:51
C21 6 28015110 "North to Minnesota Av" 0 S057 C21:03
C21 6 8822110 "South to Anacostia" 1 S057 C21:51
C21 6 38540110 "North to Minnesota Av" 0 S057 C21:03
C21 6 8512110 "South to Anacostia" 1 S057 C21:51
C25 6 25061110 "East to Skyland" 0 S057 C25:03
C25 6 11793110 "West to Anacostia" 1 S057 C25:51
C25 6 35287110 "East to Skyland" 0 S057 C25:03
C25 6 2779110 "West to Anacostia" 1 S057 C25:51
C25 6 5396110 "East to Skyland" 0 S057 C25:03
C25 6 4465110 "West to Anacostia" 1 S057 C25:51
C25 6 29110 "East to Skyland" 0 S057 C25:03
C25 6 6589110 "West to Anacostia" 1 S057 C25:51
C25 6 33428110 "East to Skyland" 0 S057 C25:03
C25 6 10004110 "West to Anacostia" 1 S057 C25:51
C25 6 3241110 "East to Skyland" 0 S057 C25:03
C25 6 12875110 "West to Anacostia" 1 S057 C25:51
C31 7 36409120 "West to Navy Yard" 1 S057 C31:51
C31 7 30980120 "East to Capitol Hts" 0 S057 C31:03
C31 7 14983120 "West to Navy Yard" 1 S057 C31:51
C31 7 27664120 "East to Capitol Hts" 0 S057 C31:03
C31 7 19636120 "West to Navy Yard" 1 S057 C31:51
C31 7 13902120 "East to Capitol Hts" 0 S057 C31:03
C31 7 35907120 "West to Navy Yard" 1 S057 C31:51
C31 7 34825120 "East to Capitol Hts" 0 S057 C31:03
C31 7 29050120 "West to Navy Yard" 1 S057 C31:51
C31 7 26201120 "East to Capitol Hts" 0 S057 C31:03
C31 7 27603120 "West to Navy Yard" 1 S057 C31:51
C31 8 36409170 "West to Navy Yard" 1 S057 C31:51
C31 8 30980170 "East to Capitol Hts" 0 S057 C31:03
C31 8 14983170 "West to Navy Yard" 1 S057 C31:51
C31 8 27664170 "East to Capitol Hts" 0 S057 C31:03
