stop_id stop_code stop_name stop_desc stop_lat stop_lon zone_id stop_url
8556 1002553 "Nebraska Av NW+Fort Dr NW" NA 38.952484 -77.073624 NA NA
8557 1002554 "Nebraska Av NW+Fort Dr NW" NA 38.952526 -77.073357 NA NA
8560 3001614 "Annapolis Rd+Harkins Rd" NA 38.952587 -76.878716 NA NA
8568 3001616 "38 Av+Hamilton St" NA 38.952827 -76.954865 NA NA
8571 3001618 "19 Av+Chillum Rd" NA 38.953007 -76.978088 NA NA
8574 3001619 "38 Av+Hamilton St" NA 38.952831 -76.955009 NA NA
8577 3001621 "19 Av+Chillum Rd" NA 38.953255 -76.97821 NA NA
8578 1002563 "New Hampshire Av NW+Hamilton St NW" NA 38.953255 -77.011711 NA NA
8581 2000004 "Western Av+Leroy Pl" NA 38.953358 -77.095284 NA NA
8587 2000005 "Western Av+Ellicott St" NA 38.953465 -77.095062 NA NA
8588 1002565 "Connecticut Av NW+Ellicott St NW" NA 38.953476 -77.068954 NA NA
8591 1002566 "Nebraska Av NW+Reno Rd NW" NA 38.953629 -77.072403 NA NA
8592 3001630 "Annapolis Rd+W Lanham Dr" NA 38.953636 -76.876564 NA NA
8594 3001631 "Finns Ln+Annapolis Rd" NA 38.953705 -76.879181 NA NA
8595 3001632 "Finns Ln+Annapolis Rd" NA 38.953709 -76.87928 NA NA
8596 1002568 "Georgia Av NW+Ingraham St NW" NA 38.953716 -77.02758 NA NA
8597 3001633 "Kenilworth Av+Carters Ln" NA 38.953594 -76.923447 NA NA
8598 3001634 "Annapolis Rd+W Lanham Dr" NA 38.953804 -76.876709 NA NA
8599 3001635 "Hamilton St+37 Av" NA 38.953804 -76.956268 NA NA
8601 3001636 "85 Av+Hilltop Apt" NA 38.953831 -76.868797 NA NA
8602 1002570 "New Hampshire Av NW+1 St NW" NA 38.953842 -77.011307 NA NA
8603 3001637 "Hamilton St+37 Av" NA 38.953846 -76.956696 NA NA
8607 3001639 "85 Av+Carrollan Gardens Condos" NA 38.953976 -76.868958 NA NA
8608 3001640 "Kenilworth Av+Greenway Dr" NA 38.954102 -76.923599 NA NA
8609 1002573 "5 St NW+Ingraham St NW" NA 38.95414 -77.019753 NA NA
8611 3001642 "Chillum Rd+Longford Dr" NA 38.95435 -76.978951 NA NA
8612 1002574 "Georgia Av NW+Ingraham St NW" NA 38.95425 -77.027832 NA NA
8613 1002575 "Nebraska Av NW+Reno Rd NW" NA 38.95425 -77.072098 NA NA
8615 3001643 "Hamilton St+36 Av" NA 38.954308 -76.958069 NA NA
8617 3001644 "Chillum Rd+Longford Dr" NA 38.95443 -76.979454 NA NA
8618 3001645 "Hamilton St+36 Av" NA 38.954441 -76.958679 NA NA
8619 1002577 "Wisconsin Av NW+Fessenden St NW" NA 38.954468 -77.08242 NA NA
8620 1002578 "5 St NW+Ingraham St NW" NA 38.95446 -77.019882 NA NA
8621 3001646 "Annapolis Rd+#7990" NA 38.954502 -76.874878 NA NA
8623 1002579 "Nebraska Av NW+Fessenden St NW" NA 38.954544 -77.071625 NA NA
8624 2000006 "Western Av NW+Fessenden St NW" NA 38.954544 -77.093697 NA NA
8631 3001651 "Annapolis Rd+#7990" NA 38.95467 -76.875046 NA NA
8632 1002582 "1 Pl NE+Ingraham St NE" NA 38.954716 -77.004692 NA NA
8633 3001652 "Sargent Rd+Eastern Av NE" NA 38.954735 -76.98774 NA NA
8637 3001656 "Sargent Rd+Eastern Av NE" NA 38.954784 -76.987839 NA NA
8641 1002584 "Riggs Rd NE+N Capitol St NE" NA 38.95488 -77.00872 NA NA
8645 1002586 "Riggs Rd NE+N Capitol St NE" NA 38.954887 -77.008316 NA NA
8646 2000007 "Western Av+Fessenden St NW" NA 38.954895 -77.093323 NA NA
8650 3001660 "Chillum Rd+18 Av" NA 38.954994 -76.980553 NA NA
8652 3001662 "Hamilton St+35 Av" NA 38.955055 -76.960335 NA NA
8654 3001663 "Chillum Rd+18 Av" NA 38.955086 -76.980606 NA NA
8655 3001664 "Jefferson St+43 Av" NA 38.955109 -76.943367 NA NA
8656 3001665 "Baltimore Av+Hamilton St" NA 38.954372 -76.940475 NA NA
8657 1002588 "1 Pl NE+Riggs Rd NE" NA 38.95512 -77.004539 NA NA
8659 3001666 "Jefferson St+43 Av" NA 38.955181 -76.943108 NA NA
8661 1002590 "Riggs Rd NE+Rock Creek Church Rd NE" NA 38.955204 -77.006966 NA NA
8662 3001668 "Hamilton St+Queens Chapel Rd" NA 38.955059 -76.961098 NA NA
8664 1002591 "Riggs Rd NE+Blair Rd NE" NA 38.955242 -77.007103 NA NA
8666 3001670 "Jefferson St+44 Av" NA 38.955334 -76.941376 NA NA
8667 1002592 "14 St NW+Jefferson St NW" NA 38.955429 -77.033562 NA NA
8668 1002593 "Chillum Pl NE+11 St NE" NA 38.955421 -76.992142 NA NA
8669 3001671 "Annapolis Rd+Riverdale Rd" NA 38.955482 -76.873581 NA NA
8670 1002594 "Chillum Pl NE+#5312" NA 38.955433 -76.994888 NA NA
8671 3001672 "Kenilworth Av+Spring Ln" NA 38.955536 -76.922989 NA NA
8673 1002595 "14 St NW+Colorado Av NW" NA 38.955585 -77.033302 NA NA
8675 3001674 "Annapolis Rd+Riverdale Rd" NA 38.955669 -76.87278 NA NA
8676 1002596 "14 St NW+Colorado Av NW" NA 38.955776 -77.033066 NA NA
8679 1002597 "Connecticut Av NW+Nebraska Av NW" NA 38.955765 -77.070152 NA NA
8681 1002598 "Nebraska Av NW+Connecticut Av NW" NA 38.955761 -77.070763 NA NA
8684 3001676 "85 Av+Carrollon Manor Apt" NA 38.955978 -76.868309 NA NA
8685 3001677 "Hamilton St+31 Av" NA 38.95599 -76.963715 NA NA
8686 1002599 "Georgia Av NW+Kennedy St NW" NA 38.956032 -77.027946 NA NA
8688 3001679 "Hamilton St+31 Av" NA 38.956127 -76.963226 NA NA
8689 1002600 "Chillum Pl NE+Eastern Av NE" NA 38.956127 -76.99041 NA NA
8690 3001680 "Chillum Rd+16 Av" NA 38.956131 -76.982513 NA NA
8691 3001681 "Chillum Rd+16 Av" NA 38.956131 -76.982689 NA NA
8693 1002601 "Connecticut Av NW+Nebraska Av NW" NA 38.95615 -77.070511 NA NA
8694 3001682 "85 Av+Carrollon Manor Apt" NA 38.955898 -76.868439 NA NA
8695 1002602 "Kennedy St NW+Georgia Av NW" NA 38.956184 -77.027702 NA NA
8697 1002604 "Missouri Av NW+2 St NW" NA 38.9562 -77.013351 NA NA
8698 1002605 "Western Av NW+River Rd NW" NA 38.956211 -77.091461 NA NA
8699 1002606 "5 St NW+Kennedy St NW" NA 38.956215 -77.019875 NA NA
8706 2000008 "Western Av+River Rd" NA 38.956261 -77.091545 NA NA
8707 1002610 "Kennedy St NW+Georgia Av NW" NA 38.956276 -77.027756 NA NA
8709 1002612 "Kennedy St NW+8 St NW" NA 38.956306 -77.024239 NA NA
8711 1002614 "Nebraska Av NW+Connecticut Av NW" NA 38.956333 -77.070145 NA NA
8713 1002616 "Kennedy St NW+8 St NW" NA 38.956375 -77.023842 NA NA
8715 1002617 "Georgia Av NW+Kennedy St NW" NA 38.955872 -77.028069 NA NA
8717 1002619 "Kennedy St NW+5 St NW" NA 38.956425 -77.019691 NA NA
8718 1002620 "Kennedy St NW+5 St NW" NA 38.956455 -77.020096 NA NA
8722 1002623 "Kennedy St NW+3 St NW" NA 38.956528 -77.015915 NA NA
8723 3001684 "Queens Chapel Rd+Hamilton Manor Dr" NA 38.956551 -76.96109 NA NA
8724 3001685 "Baltimore Av+Longfellow St" NA 38.956619 -76.940041 NA NA
8725 1002624 "5 St NW+Kennedy St NW" NA 38.956608 -77.019936 NA NA
8727 1002625 "Chillum Pl NE+Kennedy St NE" NA 38.95668 -76.998436 NA NA
8729 1002626 "3 St NW+Kennedy St NW" NA 38.956699 -77.016167 NA NA
8738 3001689 "Eastern Av+Jamaica St" NA 38.956909 -76.99115 NA NA
8740 3001691 "Finns Ln+Fury Ln" NA 38.95694 -76.883514 NA NA
8744 3001694 "Annapolis Rd+85 Av" NA 38.95702 -76.870842 NA NA
8746 1002628 "Riggs Rd NE+South Dakota Av NE" NA 38.957024 -77.001968 NA NA
8748 1002629 "14 St NW+Longfellow St NW" NA 38.957031 -77.033531 NA NA
8749 1002630 "Riggs Rd NE+South Dakota Av NE" NA 38.957226 -77.002266 NA NA
8751 1002631 "14 St NW+Longfellow St NW" NA 38.957207 -77.033318 NA NA
8753 3001697 "Annapolis Rd+85 Av" NA 38.957214 -76.870033 NA NA
8759 3001700 "Queens Chapel Rd+Lancer Dr" NA 38.957405 -76.959633 NA NA
8760 3001701 "Baltimore Av+Longfellow St" NA 38.957428 -76.940018 NA NA
8764 3001703 "Queens Chapel Rd+Lancer Dr" NA 38.95747 -76.959793 NA NA
8765 3001704 "Riverdale Rd+Heritage Square Apt" NA 38.9575 -76.874283 NA NA
8767 1002635 "Connecticut Av NW+Huntington St NW" NA 38.957561 -77.071205 NA NA
8769 3001705 "Riverdale Rd+The Shoppes" NA 38.957615 -76.874207 NA NA
8776 3001709 "Kenilworth Av+Nicholson St" NA 38.957813 -76.921165 NA NA
8778 1002638 "N Capitol St NW+Longfellow St NW" NA 38.957836 -77.009109 NA NA
8779 1002639 "Connecticut Av NW+Huntington St NW" NA 38.957867 -77.071541 NA NA
8782 3001711 "Sargent Rd+Chillum Rd" NA 38.958031 -76.98748 NA NA
8785 1002640 "Georgia Av NW+Madison St NW" NA 38.958164 -77.028183 NA NA
8787 3001713 "Chillum Rd+Sargent Rd" NA 38.958176 -76.98661 NA NA
8790 1002641 "Nebraska Av NW+Ingomar Pl NW" NA 38.958221 -77.068542 NA NA
8793 3001716 "Chillum Rd+Sargent Rd" NA 38.958309 -76.986656 NA NA
8795 1002642 "N Capitol St NE+Madison St NE" NA 38.958511 -77.008949 NA NA
8797 1002643 "Riggs Rd NE+Chillum Pl NE" NA 38.958481 -77.001198 NA NA
8798 1002644 "Nebraska Av NW+Ingomar Pl NW" NA 38.958488 -77.06842 NA NA
8800 3001719 "Riverdale Rd+#7773" NA 38.958515 -76.87529 NA NA
8801 1002645 "Georgia Av NW+Madison St NW" NA 38.958519 -77.028275 NA NA
8802 1002646 "Wisconsin Av NW+Jenifer St NW" NA 38.958519 -77.084625 NA NA
8803 3001720 "Finns Ln+Kidmore Ln" NA 38.95858 -76.885643 NA NA
8805 1002647 "5 St NW+Madison St NW" NA 38.958618 -77.019829 NA NA
8808 2000010 "Western Av+Cortland Rd" NA 38.958687 -77.088547 NA NA
8809 3001722 "Riverdale Rd+Heritage Square Apt" NA 38.958702 -76.875313 NA NA
8811 1002648 "Wisconsin Av NW+Jenifer St NW" NA 38.958767 -77.084633 NA NA
8812 3001724 "Ager Rd+Lancer Dr" NA 38.958012 -76.967575 NA NA
8813 1002649 "New Hampshire Av NE+Madison St NE" NA 38.95887 -77.007591 NA NA
8814 1002650 "New Hampshire Av NE+Madison St NE" NA 38.958874 -77.007477 NA NA
8818 1002652 "Riggs Rd NE+Chillum Pl NE" NA 38.958904 -77.001083 NA NA
8824 1002653 "Nebraska Av NW+Nevada Av NW" NA 38.95916 -77.067642 NA NA
8825 3001727 "Riverdale Rd+57 Av" NA 38.959183 -76.918732 NA NA
8826 1002654 "14 St NW+Montague St NW" NA 38.959164 -77.033333 NA NA
8828 1002655 "Nicholson St NE+6 St NE" NA 38.959217 -76.997612 NA NA
8831 3001729 "Riverdale Rd+57 Av" NA 38.95927 -76.918625 NA NA
8835 3001730 "Baltimore Av+Ogelthorpe St" NA 38.959389 -76.939728 NA NA
8836 1002656 "14 St NW+Montague St NW" NA 38.959423 -77.033554 NA NA
8838 1002657 "Connecticut Av NW+Jocelyn St NW" NA 38.95948 -77.072311 NA NA
8840 3001732 "Chillum Rd+Twin Oak Dr" NA 38.959518 -76.98893 NA NA
8842 3001733 "Queens Chapel Rd+#5805" NA 38.959541 -76.956856 NA NA
8843 1002658 "Nebraska Av NW+Nevada Av NW" NA 38.959667 -77.067451 NA NA
8844 3001734 "85 Av+Longfellow St" NA 38.959572 -76.869759 NA NA
8846 3001735 "Riverdale Rd+Fontainebleau Dr" NA 38.95961 -76.87767 NA NA
8848 3001736 "Chillum Rd+Twin Oak Dr" NA 38.959614 -76.989365 NA NA
8849 3001737 "42 Av+Oglethorpe St" NA 38.959583 -76.946465 NA NA
8850 3001738 "Riverdale Rd+Mahoney Dr" NA 38.959652 -76.877388 NA NA
8851 3001739 "Baltimore Av+Oglethorpe St" NA 38.959652 -76.939781 NA NA
8852 3001740 "85 St+Longfellow St" NA 38.959614 -76.870071 NA NA
8853 1002659 "Connecticut Av NW+Jocelyn St NW" NA 38.959812 -77.072678 NA NA
8859 2000013 "Western Av+44 St" NA 38.960022 -77.086792 NA NA
8863 1002661 "5 St NW+Nicholson St NW" NA 38.960083 -77.019829 NA NA
8865 3001745 "Ager Rd+Kirkwood Pl" NA 38.959553 -76.968346 NA NA
8866 3001746 "Riverdale Rd+#7620" NA 38.96011 -76.879585 NA NA
8867 3001747 "Ager Rd+29 Av" NA 38.96011 -76.968422 NA NA
8871 1002662 "Blair Rd NW+Nicholson St NW" NA 38.960281 -77.009148 NA NA
8873 3001751 "Chillum Rd+10 Pl" NA 38.960247 -76.990334 NA NA
8874 1002663 "Riggs Rd NE+Nicholson St NE" NA 38.960247 -76.999992 NA NA
8876 1002664 "5 St NW+Nicholson St NW" NA 38.960281 -77.019943 NA NA
8886 3001753 "Queens Chapel Rd+Nicholson St" NA 38.960617 -76.955391 NA NA
8887 2000016 "Willard Av+River Rd" NA 38.960617 -77.096634 NA NA
8890 3001755 "Chillum Rd+Chillumgate Rd" NA 38.960644 -76.991325 NA NA
8891 2000017 "Willard Av+River Rd" NA 38.960663 -77.096741 NA NA
8892 1002669 "Nebraska Av NW+Broad Branch Rd NW" NA 38.960667 -77.066391 NA NA
8895 3001757 "85 Av+Legation Rd" NA 38.960732 -76.869843 NA NA
8896 3001758 "Riverdale Rd+Current Apt" NA 38.960732 -76.92688 NA NA
8897 1002670 "Riggs Rd NE+Nicholson St NE" NA 38.960743 -76.999245 NA NA
8898 1002671 "Nebraska Av NW+Military Rd NW" NA 38.960793 -77.066444 NA NA
8901 1002672 "Connecticut Av NW+Military Rd NW" NA 38.960861 -77.07312 NA NA
8902 1002673 "Blair Rd NW+Oglethorpe St NW" NA 38.960892 -77.009644 NA NA
8905 3001761 "Chillum Rd+Chillumgate Rd" NA 38.960938 -76.991676 NA NA
8909 1002675 "Military Rd NW+32 St NW" NA 38.960957 -77.064148 NA NA
8910 1002676 "Military Rd NW+31 St NW" NA 38.96096 -77.062408 NA NA
8912 3001762 "Riverdale Rd+Mustang Dr" NA 38.960884 -76.91053 NA NA
8913 1002677 "Military Rd NW+27 St NW" NA 38.96088 -77.055725 NA NA
8915 1002679 "Military Rd NW+27 St NW" NA 38.961128 -77.056 NA NA
8918 3001763 "Riverdale Rd+64 Av" NA 38.960991 -76.907425 NA NA
8919 3001764 "Riverdale Rd+Mustang Dr" NA 38.961079 -76.910965 NA NA
8920 1002680 "Riggs Rd NE+6 St NE" NA 38.961075 -76.998848 NA NA
8922 1002681 "Military Rd NW+32 St NW" NA 38.961109 -77.063637 NA NA
8923 3001765 "42 Av+Oliver St" NA 38.961113 -76.946327 NA NA
8924 1002682 "Military Rd NW+31 St NW" NA 38.961124 -77.06237 NA NA
8926 3001766 "Riverdale Rd+Taylor Rd" NA 38.961151 -76.929718 NA NA
8928 3001767 "Finns Ln+Riverdale Rd" NA 38.961201 -76.887268 NA NA
8930 3001769 "Riverdale Rd+64 Av" NA 38.961208 -76.907356 NA NA
8931 1002684 "Blair Rd NW+Oglethorpe St NW" NA 38.961224 -77.009583 NA NA
8932 1002685 "Connecticut Av NW+Military Rd NW" NA 38.961227 -77.073471 NA NA
8934 3001770 "Finns Ln+Riverdale Rd" NA 38.961266 -76.88739 NA NA
8935 2000021 "River Rd+Ventnor Rd" NA 38.961273 -77.098419 NA NA
8937 1002686 "14 St NW+Missouri Av NW" NA 38.961288 -77.033356 NA NA
8938 1002687 "14 St NW+Oglethorpe St NW" NA 38.961315 -77.033463 NA NA
8939 3001771 "Riverdale Rd+67 Av" NA 38.962025 -76.902084 NA NA
8940 3001772 "Riverdale Rd+49 Av" NA 38.961323 -76.930977 NA NA
8944 2000023 "Friendship Heights+Bay J" NA 38.96138 -77.085106 NA NA
8945 2000024 "Friendship Heights+Bay C" NA 38.961391 -77.085693 NA NA
8947 3001773 "Riverdale Rd+Lamont Dr" NA 38.961418 -76.882713 NA NA
8949 3001775 "Westbrook Dr+85 Av" NA 38.961334 -76.86985 NA NA
8950 2000026 "River Rd+Ventnor Rd" NA 38.961433 -77.098457 NA NA
8951 1002689 "Military Rd NW+Oregon Av NW" NA 38.961555 -77.0532 NA NA
8953 3001776 "Annapolis Rd+Princess Garden Pkwy" NA 38.961494 -76.862617 NA NA
8954 3001777 "Riverdale Rd+Lamont Dr" NA 38.961498 -76.882797 NA NA
8957 1002691 "Georgia Av NW+Rock Creek Ford Rd NW" NA 38.961555 -77.02803 NA NA
8960 3001780 "Kenilworth Av+Quintana St" NA 38.96162 -76.919518 NA NA
8961 3001781 "Riggs Rd+Berkshire Dr" NA 38.961628 -76.996521 NA NA
8963 3001782 "42 Av+Oliver St" NA 38.961636 -76.946396 NA NA
8967 3001784 "Riggs Rd+Eastern Av NE" NA 38.961758 -76.996811 NA NA
8968 3001785 "Chillum Rd+Riggs Rd" NA 38.961773 -76.993538 NA NA
8973 3001786 "Ager Rd+Nicholson St" NA 38.961861 -76.969597 NA NA
8974 3001787 "Chillum Rd+Riggs Rd" NA 38.961876 -76.993462 NA NA
8975 3001788 "Riverdale Rd+67 Ct" NA 38.962093 -76.90242 NA NA
8979 3001791 "Annapolis Rd+Princess Garden Pkwy" NA 38.961983 -76.862526 NA NA
8980 3001792 "Riggs Rd+Chillum Rd" NA 38.961994 -76.994675 NA NA
8983 3001794 "Queens Chapel Rd+Oliver St" NA 38.96207 -76.953659 NA NA
8984 2000031 "Willard Av+Friendship Bl" NA 38.962082 -77.089539 NA NA
8986 3001795 "Riverdale Rd+Finns Ln" NA 38.962109 -76.886696 NA NA
8987 3001796 "Riverdale Rd+Finns Ln" NA 38.96212 -76.886833 NA NA
8990 3001798 "Baltimore Av+Riverdale Rd" NA 38.962177 -76.939354 NA NA
8991 3001799 "Westbrook Dr+Madison St" NA 38.962231 -76.870186 NA NA
8992 3001800 "Princess Garden Pkwy+Annapolis Rd" NA 38.962246 -76.863586 NA NA
8993 1002694 "Connecticut Av NW+Legation St NW" NA 38.96225 -77.074081 NA NA
8995 1002695 "Missouri Av NW+16 St NW" NA 38.962318 -77.036018 NA NA
8998 3001802 "Baltimore Av+Riverdale Rd" NA 38.962391 -76.939423 NA NA
9001 2000033 "Willard Av+Shoemaker Farm Ln" NA 38.962421 -77.0914 NA NA
9005 1002697 "New Hampshire Av NE+Peabody St NE" NA 38.962463 -77.004875 NA NA
9006 2000034 "Willard Av+Shoemaker Farm Ln" NA 38.962475 -77.091377 NA NA
9007 3001805 "Riggs Rd+Sheridan St" NA 38.96249 -76.992775 NA NA
9008 1002698 "New Hampshire Av NE+Peabody St NE" NA 38.962505 -77.004822 NA NA
9009 1002699 "Kansas Av NW+Blair Rd NW" NA 38.962505 -77.010506 NA NA
9010 1002700 "5 St NW+Peabody St NW" NA 38.962566 -77.019844 NA NA
9011 3001806 "Princess Garden Pkwy+Annapolis Rd" NA 38.962559 -76.863838 NA NA
9014 2000035 "River Rd+Greystone St" NA 38.962574 -77.100502 NA NA
9019 2000036 "Willard Av+N Park Av" NA 38.962711 -77.094109 NA NA
9020 3001811 "Riverdale Rd+67 Pl" NA 38.962822 -76.901451 NA NA
9021 2000037 "Willard Av+N Park Av" NA 38.96273 -77.093437 NA NA
9022 1002701 "5 St NW+Peabody St NW" NA 38.962818 -77.019966 NA NA
9024 1002702 "Connecticut Av NW+Livingston St NW" NA 38.962898 -77.074265 NA NA
9025 1002703 "Kansas Av NW+Peabody St NW" NA 38.962906 -77.010384 NA NA
9029 1002706 "Military Rd NW+16 St NW" NA 38.963001 -77.037682 NA NA
9030 3001813 "Westbrook Dr+Nicholson St" NA 38.962955 -76.871063 NA NA
9031 3001814 "Sargent Rd+Ray Rd" NA 38.963047 -76.984474 NA NA
9034 3001816 "Queens Chapel Rd+Oliver St" NA 38.963131 -76.952812 NA NA
9035 2000038 "River Rd+Little Falls Pkwy" NA 38.963165 -77.101395 NA NA
9039 1002708 "Connecticut Av NW+Livingston St NW" NA 38.963257 -77.074669 NA NA
9043 1002709 "Western Av NW+Livingston St NW" NA 38.963341 -77.082474 NA NA
9045 3001818 "42 Av+Queensbury Rd" NA 38.963394 -76.946159 NA NA
9046 3001819 "42 Av+Queensbury Rd" NA 38.963417 -76.946297 NA NA
9047 2000040 "River Rd+Butler Rd" NA 38.963428 -77.10154 NA NA
9051 3001820 "Chillum Rd+#812" NA 38.96347 -76.995926 NA NA
9053 3001822 "Riverdale Rd+Martins Ln" NA 38.963493 -76.889435 NA NA
9055 3001824 "Riverdale Rd+Martins Ln" NA 38.963497 -76.889328 NA NA
9056 3001825 "Chillum Rd+#815" NA 38.963516 -76.996094 NA NA
9057 1002710 "Georgia Av NW+Quackenbos St NW" NA 38.963539 -77.027771 NA NA
9060 3001826 "Queensbury Rd+42 Pl" NA 38.963623 -76.944962 NA NA
9061 3001827 "Kenilworth Av+Rittenhouse St" NA 38.963657 -76.919228 NA NA
9062 3001828 "Queensbury Rd+42 Pl" NA 38.963722 -76.944946 NA NA
9066 3001832 "Queensbury Rd+41 Av" NA 38.963787 -76.948273 NA NA
9069 1002713 "14 St NW+Ft Stevens Dr NW" NA 38.963825 -77.033295 NA NA
9071 1002714 "Georgia Av NW+Quackenbos St NW" NA 38.96389 -77.027855 NA NA
9073 3001837 "Ager Rd+Oglethorpe St" NA 38.963932 -76.971748 NA NA
9077 3001840 "Westbrook Dr+Oglethorpe St" NA 38.964138 -76.871475 NA NA
9078 2000041 "River Rd+Dorsey Ln" NA 38.964867 -77.103622 NA NA
9082 3001844 "Riggs Rd+Fairoak Av" NA 38.964218 -76.989952 NA NA
9084 1002715 "14 St NW+Ft Stevens Dr NW" NA 38.964233 -77.033485 NA NA
9085 3001845 "Riverdale Rd+Chestnut Ridge Apt" NA 38.964237 -76.893951 NA NA
9087 3001846 "Riverdale Rd+#6901" NA 38.964275 -76.895432 NA NA
9088 3001847 "Belcrest Rd+Queens Chapel Rd" NA 38.964283 -76.95266 NA NA
9089 3001848 "Riverdale Rd+Chestnut Ridge Apt" NA 38.964294 -76.893471 NA NA
9090 1002716 "5 St NW+Quintana Pl NW" NA 38.964317 -77.019836 NA NA
9091 3001849 "Riverdale Rd+Auburn Av" NA 38.964317 -76.897186 NA NA
9093 2000042 "River Rd+Dorsey Ln" NA 38.964344 -77.103157 NA NA
9095 3001852 "Riverdale Rd+Auburn Av" NA 38.96439 -76.896378 NA NA
9096 3001853 "Lanham Severn Rd+Cipriano Rd" NA 38.964401 -76.85939 NA NA
9097 3001854 "Riverdale Rd+Auburn Av" NA 38.964409 -76.897789 NA NA
9099 1002717 "Kansas Av NW+Chillum Pl NW" NA 38.96455 -77.009239 NA NA
9102 1002720 "New Hampshire Av NE+Rittenhouse St NE" NA 38.964581 -77.00322 NA NA
9103 3001855 "Princess Garden Pkwy+City Hall" NA 38.964626 -76.864204 NA NA
9104 1002721 "Connecticut Av NW+McKinley St NW" NA 38.964676 -77.075279 NA NA
9107 3001856 "Riggs Rd+Fairoak Av" NA 38.964775 -76.989639 NA NA
9108 1002723 "New Hampshire Av NE+Rittenhouse St NE" NA 38.964798 -77.003181 NA NA
9109 1002724 "Kansas Av NE+Chillum Pl NE" NA 38.964806 -77.008629 NA NA
9118 1002730 "McKinley St NW+Connecticut Av NW" NA 38.964863 -77.075874 NA NA
9119 1002731 "McKinley St NW+Chevy Chase Pkwy NW" NA 38.964867 -77.071846 NA NA
9127 1002736 "McKinley St NW+Western Av NW" NA 38.964943 -77.079796 NA NA
9128 3001861 "Chillum Rd+Eastern Av NE" NA 38.964954 -77.000992 NA NA
9131 3001862 "Auburn Av+Riverdale Rd" NA 38.964931 -76.896538 NA NA
9132 1002739 "McKinley St NW+Chevy Chase Pkwy NW" NA 38.964981 -77.071205 NA NA
9133 1002740 "McKinley St NW+Connecticut Av NW" NA 38.964985 -77.076172 NA NA
9137 3001865 "Princess Garden Pkwy+City Hall" NA 38.965023 -76.864426 NA NA
9139 3001867 "Westbrook Dr+Oliver St" NA 38.964954 -76.872688 NA NA
9140 3001868 "Auburn Av+Riverdale Rd" NA 38.964867 -76.896759 NA NA
9142 1002743 "Connecticut Av NW+McKinley St NW" NA 38.965096 -77.075768 NA NA
9145 1002744 "5 St NW+Rittenhouse St NW" NA 38.965099 -77.019943 NA NA
9146 1002745 "Georgia Av NW+Rittenhouse St NW" NA 38.965164 -77.027756 NA NA
9152 1002748 "Georgia Av NW+Rittenhouse St NW" NA 38.965305 -77.027588 NA NA
9153 1002749 "Eastern Av NE+New Hampshire Av NE" NA 38.965366 -77.001976 NA NA
9154 3001869 "East-West Hwy+44 Av" NA 38.965424 -76.941254 NA NA
9155 3001870 "Westbrook Dr+Powhatan St" NA 38.965443 -76.872902 NA NA
9156 3001871 "Ager Rd+Powhatan Rd" NA 38.965496 -76.973473 NA NA
9157 3002570 "Hyattsville Crossing+Bay G" NA 38.9655 -76.956062 NA NA
9160 3001874 "Baltimore Av+Sheridan St" NA 38.965679 -76.938858 NA NA
9161 3001875 "Cipriano Rd+10 St" NA 38.965729 -76.858765 NA NA
9162 3001876 "Belcrest Rd+East-West Hwy" NA 38.966022 -76.954216 NA NA
9163 3001877 "East-West Hwy+43 St" NA 38.965939 -76.944069 NA NA
9166 1002750 "14 St NW+Sheridan St NW" NA 38.965935 -77.033279 NA NA
9167 3001879 "Ager Rd+Powhatan Rd" NA 38.965942 -76.973701 NA NA
9168 3001880 "Powhatan St+Westbrook Dr" NA 38.965973 -76.873367 NA NA
9169 3001881 "Auburn Av+1 St" NA 38.966011 -76.896011 NA NA
9171 3001882 "Lanham Severn Rd+#9125" NA 38.966099 -76.856926 NA NA
9172 3001883 "Riggs Rd+Ray Rd" NA 38.966129 -76.987976 NA NA
9173 3001884 "New Hampshire Av+Eastern Av NE" NA 38.966145 -77.001999 NA NA
9174 1002751 "N Capitol St NW+Sheridan St NW" NA 38.966152 -77.009056 NA NA
9175 2000044 "River Rd+Ridgefield Rd" NA 38.966198 -77.105728 NA NA
9176 3001885 "East-West Hwy+42 Av" NA 38.966305 -76.946342 NA NA
9177 3001886 "Riggs Rd+Ray Rd" NA 38.966236 -76.988159 NA NA
9178 1002752 "14 St NW+Sheridan St NW" NA 38.966297 -77.03347 NA NA
9179 3001887 "East-West Hwy+Queens Chapel Rd" NA 38.966316 -76.950172 NA NA
9180 2000045 "River Rd+Brookside Dr" NA 38.966366 -77.105736 NA NA
9181 3001888 "Auburn Av+1 St" NA 38.96637 -76.895996 NA NA
9182 3001889 "New Hampshire Av+Eastern Av NE" NA 38.966373 -77.00209 NA NA
9183 3001890 "Sargent Rd+Balfour Dr" NA 38.966503 -76.983482 NA NA
9184 3001891 "East-West Hwy+Belcrest Rd" NA 38.966457 -76.953217 NA NA
9185 1002753 "5 St NW+Sheridan St NW" NA 38.966503 -77.019836 NA NA
9187 1002754 "Chevy Chase Terminal+Connecticut Av NW" NA 38.966549 -77.077148 NA NA
9188 3001892 "East-West Hwy+Adelphi Rd" NA 38.966568 -76.94957 NA NA
9190 3001893 "Sargent Rd+Balfour Dr" NA 38.966618 -76.983353 NA NA
9195 3001897 "85 Pl+Powhatan St" NA 38.966763 -76.872139 NA NA
