trip_id,route_id,route_short_name,service_id,direction_id,arrival_time,stop_id,stop_name,station_name,stop_sequence,shape_dist_traveled,timepoint,agency
28328,8985,49,1,1,21:32:00,9182,GLENMONT STATION & BAY C,GLENMONT STATION,47,13.9264,1,Montgomery County MD Ride On
28329,8985,49,1,1,20:25:00,8216,ROCKVILLE STATION & BAY J,ROCKVILLE STATION,1,0,1,Montgomery County MD Ride On
28329,8985,49,1,1,20:52:00,9182,GLENMONT STATION & BAY C,GLENMONT STATION,47,13.9264,1,Montgomery County MD Ride On
28330,8985,49,1,1,20:12:00,9182,GLENMONT STATION & BAY C,GLENMONT STATION,47,13.9264,1,Montgomery County MD Ride On
28330,8985,49,1,1,19:45:00,8216,ROCKVILLE STATION & BAY J,ROCKVILLE STATION,1,0,1,Montgomery County MD Ride On
28331,8985,49,1,1,19:05:00,8216,ROCKVILLE STATION & BAY J,ROCKVILLE STATION,1,0,1,Montgomery County MD Ride On
28331,8985,49,1,1,19:35:00,9182,GLENMONT STATION & BAY C,GLENMONT STATION,47,13.9264,1,Montgomery County MD Ride On
28332,8985,49,1,1,19:05:00,9182,GLENMONT STATION & BAY C,GLENMONT STATION,47,13.9264,1,Montgomery County MD Ride On
28332,8985,49,1,1,18:35:00,8216,ROCKVILLE STATION & BAY J,ROCKVILLE STATION,1,0,1,Montgomery County MD Ride On
28333,8985,49,1,1,17:05:00,8216,ROCKVILLE STATION & BAY J,ROCKVILLE STATION,1,0,1,Montgomery County MD Ride On
28333,8985,49,1,1,17:35:00,9182,GLENMONT STATION & BAY C,GLENMONT STATION,47,13.9264,1,Montgomery County MD Ride On
28334,8985,49,1,1,16:25:00,8216,ROCKVILLE STATION & BAY J,ROCKVILLE STATION,1,0,1,Montgomery County MD Ride On
28334,8985,49,1,1,16:57:00,9182,GLENMONT STATION & BAY C,GLENMONT STATION,47,13.9264,1,Montgomery County MD Ride On
28335,8985,49,1,1,16:05:00,8216,ROCKVILLE STATION & BAY J,ROCKVILLE STATION,1,0,1,Montgomery County MD Ride On
28335,8985,49,1,1,16:37:00,9182,GLENMONT STATION & BAY C,GLENMONT STATION,47,13.9264,1,Montgomery County MD Ride On
28336,8985,49,1,1,16:17:00,9182,GLENMONT STATION & BAY C,GLENMONT STATION,47,13.9264,1,Montgomery County MD Ride On
28336,8985,49,1,1,15:45:00,8216,ROCKVILLE STATION & BAY J,ROCKVILLE STATION,1,0,1,Montgomery County MD Ride On
28337,8985,49,1,1,15:25:00,8216,ROCKVILLE STATION & BAY J,ROCKVILLE STATION,1,0,1,Montgomery County MD Ride On
28337,8985,49,1,1,15:57:00,9182,GLENMONT STATION & BAY C,GLENMONT STATION,47,13.9264,1,Montgomery County MD Ride On
28338,8985,49,1,1,15:15:00,9182,GLENMONT STATION & BAY C,GLENMONT STATION,47,13.9264,1,Montgomery County MD Ride On
28338,8985,49,1,1,14:45:00,8216,ROCKVILLE STATION & BAY J,ROCKVILLE STATION,1,0,1,Montgomery County MD Ride On
28339,8985,49,1,1,14:55:00,9182,GLENMONT STATION & BAY C,GLENMONT STATION,47,13.9264,1,Montgomery County MD Ride On
28339,8985,49,1,1,14:25:00,8216,ROCKVILLE STATION & BAY J,ROCKVILLE STATION,1,0,1,Montgomery County MD Ride On
28340,8985,49,1,1,14:00:00,8216,ROCKVILLE STATION & BAY J,ROCKVILLE STATION,1,0,1,Montgomery County MD Ride On
28340,8985,49,1,1,14:30:00,9182,GLENMONT STATION & BAY C,GLENMONT STATION,47,13.9264,1,Montgomery County MD Ride On
28341,8985,49,1,1,14:05:00,9182,GLENMONT STATION & BAY C,GLENMONT STATION,47,13.9264,1,Montgomery County MD Ride On
28341,8985,49,1,1,13:35:00,8216,ROCKVILLE STATION & BAY J,ROCKVILLE STATION,1,0,1,Montgomery County MD Ride On
28342,8985,49,1,1,13:05:00,8216,ROCKVILLE STATION & BAY J,ROCKVILLE STATION,1,0,1,Montgomery County MD Ride On
28342,8985,49,1,1,13:35:00,9182,GLENMONT STATION & BAY C,GLENMONT STATION,47,13.9264,1,Montgomery County MD Ride On
28343,8985,49,1,1,12:57:00,9182,GLENMONT STATION & BAY C,GLENMONT STATION,47,13.9264,1,Montgomery County MD Ride On
28343,8985,49,1,1,12:30:00,8216,ROCKVILLE STATION & BAY J,ROCKVILLE STATION,1,0,1,Montgomery County MD Ride On
28344,8985,49,1,1,12:22:00,9182,GLENMONT STATION & BAY C,GLENMONT STATION,47,13.9264,1,Montgomery County MD Ride On
28344,8985,49,1,1,11:55:00,8216,ROCKVILLE STATION & BAY J,ROCKVILLE STATION,1,0,1,Montgomery County MD Ride On
28345,8985,49,1,1,11:20:00,8216,ROCKVILLE STATION & BAY J,ROCKVILLE STATION,1,0,1,Montgomery County MD Ride On
28345,8985,49,1,1,11:47:00,9182,GLENMONT STATION & BAY C,GLENMONT STATION,47,13.9264,1,Montgomery County MD Ride On
28346,8985,49,1,1,11:12:00,9182,GLENMONT STATION & BAY C,GLENMONT STATION,47,13.9264,1,Montgomery County MD Ride On
28346,8985,49,1,1,10:45:00,8216,ROCKVILLE STATION & BAY J,ROCKVILLE STATION,1,0,1,Montgomery County MD Ride On
28347,8985,49,1,1,10:38:00,9182,GLENMONT STATION & BAY C,GLENMONT STATION,47,13.9264,1,Montgomery County MD Ride On
28347,8985,49,1,1,10:10:00,8216,ROCKVILLE STATION & BAY J,ROCKVILLE STATION,1,0,1,Montgomery County MD Ride On
28348,8985,49,1,1,09:35:00,8216,ROCKVILLE STATION & BAY J,ROCKVILLE STATION,1,0,1,Montgomery County MD Ride On
28348,8985,49,1,1,10:03:00,9182,GLENMONT STATION & BAY C,GLENMONT STATION,47,13.9264,1,Montgomery County MD Ride On
28349,8985,49,1,1,09:33:00,9182,GLENMONT STATION & BAY C,GLENMONT STATION,47,13.9264,1,Montgomery County MD Ride On
28349,8985,49,1,1,09:05:00,8216,ROCKVILLE STATION & BAY J,ROCKVILLE STATION,1,0,1,Montgomery County MD Ride On
28350,8985,49,1,1,08:40:00,8216,ROCKVILLE STATION & BAY J,ROCKVILLE STATION,1,0,1,Montgomery County MD Ride On
28350,8985,49,1,1,09:08:00,9182,GLENMONT STATION & BAY C,GLENMONT STATION,47,13.9264,1,Montgomery County MD Ride On
28351,8985,49,1,1,08:48:00,9182,GLENMONT STATION & BAY C,GLENMONT STATION,47,13.9264,1,Montgomery County MD Ride On
28351,8985,49,1,1,08:20:00,8216,ROCKVILLE STATION & BAY J,ROCKVILLE STATION,1,0,1,Montgomery County MD Ride On
28352,8985,49,1,1,07:28:00,9182,GLENMONT STATION & BAY C,GLENMONT STATION,47,13.9264,1,Montgomery County MD Ride On
28352,8985,49,1,1,07:00:00,8216,ROCKVILLE STATION & BAY J,ROCKVILLE STATION,1,0,1,Montgomery County MD Ride On
28353,8985,49,1,1,06:40:00,8216,ROCKVILLE STATION & BAY J,ROCKVILLE STATION,1,0,1,Montgomery County MD Ride On
28353,8985,49,1,1,07:08:00,9182,GLENMONT STATION & BAY C,GLENMONT STATION,47,13.9264,1,Montgomery County MD Ride On
28354,8985,49,1,1,06:48:00,9182,GLENMONT STATION & BAY C,GLENMONT STATION,47,13.9264,1,Montgomery County MD Ride On
28354,8985,49,1,1,06:20:00,8216,ROCKVILLE STATION & BAY J,ROCKVILLE STATION,1,0,1,Montgomery County MD Ride On
28355,8985,49,1,1,06:28:00,9182,GLENMONT STATION & BAY C,GLENMONT STATION,47,13.9264,1,Montgomery County MD Ride On
28355,8985,49,1,1,06:00:00,8216,ROCKVILLE STATION & BAY J,ROCKVILLE STATION,1,0,1,Montgomery County MD Ride On
28356,8985,49,1,1,05:35:00,8216,ROCKVILLE STATION & BAY J,ROCKVILLE STATION,1,0,1,Montgomery County MD Ride On
28356,8985,49,1,1,05:58:00,9182,GLENMONT STATION & BAY C,GLENMONT STATION,47,13.9264,1,Montgomery County MD Ride On
28357,8985,49,1,1,05:28:00,9182,GLENMONT STATION & BAY C,GLENMONT STATION,47,13.9264,1,Montgomery County MD Ride On
28357,8985,49,1,1,05:05:00,8216,ROCKVILLE STATION & BAY J,ROCKVILLE STATION,1,0,1,Montgomery County MD Ride On
28358,8985,49,1,1,17:25:00,8216,ROCKVILLE STATION & BAY J,ROCKVILLE STATION,1,0,1,Montgomery County MD Ride On
28358,8985,49,1,1,17:55:00,9182,GLENMONT STATION & BAY C,GLENMONT STATION,47,13.9264,1,Montgomery County MD Ride On
28791,8986,5,1,0,06:10:00,17490,SILVER SPRING STATION & BAY 232,SILVER SPRING STATION,1,0,1,Montgomery County MD Ride On
28791,8986,5,1,0,06:39:00,5542,NORTH BETHESDA STATION & BAY B,NORTH BETHESDA STATION,48,11.2747,1,Montgomery County MD Ride On
28791,8986,5,1,0,06:51:00,6588,TWINBROOK STATION & BAY H,TWINBROOK STATION,62,14.6129,1,Montgomery County MD Ride On
28792,8986,5,1,0,25:21:00,5542,NORTH BETHESDA STATION & BAY B,NORTH BETHESDA STATION,48,11.2747,1,Montgomery County MD Ride On
28792,8986,5,1,0,24:55:00,17490,SILVER SPRING STATION & BAY 232,SILVER SPRING STATION,1,0,1,Montgomery County MD Ride On
28792,8986,5,1,0,25:30:00,6588,TWINBROOK STATION & BAY H,TWINBROOK STATION,62,14.6129,1,Montgomery County MD Ride On
28793,8986,5,1,0,15:57:00,6588,TWINBROOK STATION & BAY H,TWINBROOK STATION,62,14.6129,1,Montgomery County MD Ride On
28793,8986,5,1,0,15:10:00,17490,SILVER SPRING STATION & BAY 232,SILVER SPRING STATION,1,0,1,Montgomery County MD Ride On
28793,8986,5,1,0,15:45:00,5542,NORTH BETHESDA STATION & BAY B,NORTH BETHESDA STATION,48,11.2747,1,Montgomery County MD Ride On
28794,8986,5,1,0,15:27:00,6588,TWINBROOK STATION & BAY H,TWINBROOK STATION,62,14.6129,1,Montgomery County MD Ride On
28794,8986,5,1,0,14:40:00,17490,SILVER SPRING STATION & BAY 232,SILVER SPRING STATION,1,0,1,Montgomery County MD Ride On
28794,8986,5,1,0,15:15:00,5542,NORTH BETHESDA STATION & BAY B,NORTH BETHESDA STATION,48,11.2747,1,Montgomery County MD Ride On
28795,8986,5,1,0,11:50:00,6588,TWINBROOK STATION & BAY H,TWINBROOK STATION,62,14.6129,1,Montgomery County MD Ride On
28795,8986,5,1,0,11:38:00,5542,NORTH BETHESDA STATION & BAY B,NORTH BETHESDA STATION,48,11.2747,1,Montgomery County MD Ride On
28795,8986,5,1,0,11:10:00,17490,SILVER SPRING STATION & BAY 232,SILVER SPRING STATION,1,0,1,Montgomery County MD Ride On
28796,8986,5,1,0,08:00:00,5542,NORTH BETHESDA STATION & BAY B,NORTH BETHESDA STATION,48,11.2747,1,Montgomery County MD Ride On
28796,8986,5,1,0,07:30:00,17490,SILVER SPRING STATION & BAY 232,SILVER SPRING STATION,1,0,1,Montgomery County MD Ride On
28796,8986,5,1,0,08:14:00,6588,TWINBROOK STATION & BAY H,TWINBROOK STATION,62,14.6129,1,Montgomery County MD Ride On
28797,8986,5,1,0,17:15:00,5542,NORTH BETHESDA STATION & BAY B,NORTH BETHESDA STATION,48,11.2747,1,Montgomery County MD Ride On
28797,8986,5,1,0,16:40:00,17490,SILVER SPRING STATION & BAY 232,SILVER SPRING STATION,1,0,1,Montgomery County MD Ride On
28797,8986,5,1,0,17:27:00,6588,TWINBROOK STATION & BAY H,TWINBROOK STATION,62,14.6129,1,Montgomery County MD Ride On
28798,8986,5,1,0,10:12:00,6588,TWINBROOK STATION & BAY H,TWINBROOK STATION,63,15.3945,1,Montgomery County MD Ride On
28798,8986,5,1,0,09:30:00,17490,SILVER SPRING STATION & BAY 232,SILVER SPRING STATION,1,0,1,Montgomery County MD Ride On
28798,8986,5,1,0,10:00:00,5542,NORTH BETHESDA STATION & BAY B,NORTH BETHESDA STATION,49,12.0563,1,Montgomery County MD Ride On
28799,8986,5,1,0,09:44:00,6588,TWINBROOK STATION & BAY H,TWINBROOK STATION,62,14.6129,1,Montgomery County MD Ride On
28799,8986,5,1,0,09:00:00,17490,SILVER SPRING STATION & BAY 232,SILVER SPRING STATION,1,0,1,Montgomery County MD Ride On
28799,8986,5,1,0,09:30:00,5542,NORTH BETHESDA STATION & BAY B,NORTH BETHESDA STATION,48,11.2747,1,Montgomery County MD Ride On
28800,8986,5,1,0,19:25:00,6588,TWINBROOK STATION & BAY H,TWINBROOK STATION,62,14.6129,1,Montgomery County MD Ride On
28800,8986,5,1,0,19:13:00,5542,NORTH BETHESDA STATION & BAY B,NORTH BETHESDA STATION,48,11.2747,1,Montgomery County MD Ride On
28800,8986,5,1,0,18:40:00,17490,SILVER SPRING STATION & BAY 232,SILVER SPRING STATION,1,0,1,Montgomery County MD Ride On
28801,8986,5,1,0,18:10:00,17490,SILVER SPRING STATION & BAY 232,SILVER SPRING STATION,1,0,1,Montgomery County MD Ride On
28801,8986,5,1,0,18:43:00,5542,NORTH BETHESDA STATION & BAY B,NORTH BETHESDA STATION,48,11.2747,1,Montgomery County MD Ride On
28801,8986,5,1,0,18:55:00,6588,TWINBROOK STATION & BAY H,TWINBROOK STATION,62,14.6129,1,Montgomery County MD Ride On
28802,8986,5,1,0,17:57:00,6588,TWINBROOK STATION & BAY H,TWINBROOK STATION,62,14.6129,1,Montgomery County MD Ride On
28802,8986,5,1,0,17:45:00,5542,NORTH BETHESDA STATION & BAY B,NORTH BETHESDA STATION,48,11.2747,1,Montgomery County MD Ride On
28802,8986,5,1,0,17:10:00,17490,SILVER SPRING STATION & BAY 232,SILVER SPRING STATION,1,0,1,Montgomery County MD Ride On
28803,8986,5,1,0,09:19:00,6588,TWINBROOK STATION & BAY H,TWINBROOK STATION,62,14.6129,1,Montgomery County MD Ride On
28803,8986,5,1,0,08:35:00,17490,SILVER SPRING STATION & BAY 232,SILVER SPRING STATION,1,0,1,Montgomery County MD Ride On
28803,8986,5,1,0,09:05:00,5542,NORTH BETHESDA STATION & BAY B,NORTH BETHESDA STATION,48,11.2747,1,Montgomery County MD Ride On
28804,8986,5,1,0,08:54:00,6588,TWINBROOK STATION & BAY H,TWINBROOK STATION,62,14.6129,1,Montgomery County MD Ride On
28804,8986,5,1,0,08:40:00,5542,NORTH BETHESDA STATION & BAY B,NORTH BETHESDA STATION,48,11.2747,1,Montgomery County MD Ride On
28804,8986,5,1,0,08:10:00,17490,SILVER SPRING STATION & BAY 232,SILVER SPRING STATION,1,0,1,Montgomery County MD Ride On
28805,8986,5,1,0,08:34:00,6588,TWINBROOK STATION & BAY H,TWINBROOK STATION,62,14.6129,1,Montgomery County MD Ride On
28805,8986,5,1,0,08:20:00,5542,NORTH BETHESDA STATION & BAY B,NORTH BETHESDA STATION,48,11.2747,1,Montgomery County MD Ride On
28805,8986,5,1,0,07:50:00,17490,SILVER SPRING STATION & BAY 232,SILVER SPRING STATION,1,0,1,Montgomery County MD Ride On
28806,8986,5,1,0,06:30:00,17490,SILVER SPRING STATION & BAY 232,SILVER SPRING STATION,1,0,1,Montgomery County MD Ride On
28806,8986,5,1,0,06:59:00,5542,NORTH BETHESDA STATION & BAY B,NORTH BETHESDA STATION,48,11.2747,1,Montgomery County MD Ride On
28806,8986,5,1,0,07:11:00,6588,TWINBROOK STATION & BAY H,TWINBROOK STATION,62,14.6129,1,Montgomery County MD Ride On
28807,8986,5,1,0,24:00:00,17490,SILVER SPRING STATION & BAY 232,SILVER SPRING STATION,1,0,1,Montgomery County MD Ride On
28807,8986,5,1,0,24:26:00,5542,NORTH BETHESDA STATION & BAY B,NORTH BETHESDA STATION,48,11.2747,1,Montgomery County MD Ride On
28807,8986,5,1,0,24:35:00,6588,TWINBROOK STATION & BAY H,TWINBROOK STATION,62,14.6129,1,Montgomery County MD Ride On
28808,8986,5,1,0,23:45:00,6588,TWINBROOK STATION & BAY H,TWINBROOK STATION,62,14.6129,1,Montgomery County MD Ride On
28808,8986,5,1,0,23:36:00,5542,NORTH BETHESDA STATION & BAY B,NORTH BETHESDA STATION,48,11.2747,1,Montgomery County MD Ride On
28808,8986,5,1,0,23:10:00,17490,SILVER SPRING STATION & BAY 232,SILVER SPRING STATION,1,0,1,Montgomery County MD Ride On
28809,8986,5,1,0,22:25:00,17490,SILVER SPRING STATION & BAY 232,SILVER SPRING STATION,1,0,1,Montgomery County MD Ride On
28809,8986,5,1,0,22:51:00,5542,NORTH BETHESDA STATION & BAY B,NORTH BETHESDA STATION,48,11.2747,1,Montgomery County MD Ride On
28809,8986,5,1,0,23:00:00,6588,TWINBROOK STATION & BAY H,TWINBROOK STATION,62,14.6129,1,Montgomery County MD Ride On
28810,8986,5,1,0,22:20:00,6588,TWINBROOK STATION & BAY H,TWINBROOK STATION,62,14.6129,1,Montgomery County MD Ride On
28810,8986,5,1,0,22:11:00,5542,NORTH BETHESDA STATION & BAY B,NORTH BETHESDA STATION,48,11.2747,1,Montgomery County MD Ride On
28810,8986,5,1,0,21:45:00,17490,SILVER SPRING STATION & BAY 232,SILVER SPRING STATION,1,0,1,Montgomery County MD Ride On
28811,8986,5,1,0,21:31:00,5542,NORTH BETHESDA STATION & BAY B,NORTH BETHESDA STATION,48,11.2747,1,Montgomery County MD Ride On
28811,8986,5,1,0,21:05:00,17490,SILVER SPRING STATION & BAY 232,SILVER SPRING STATION,1,0,1,Montgomery County MD Ride On
28811,8986,5,1,0,21:40:00,6588,TWINBROOK STATION & BAY H,TWINBROOK STATION,62,14.6129,1,Montgomery County MD Ride On
28812,8986,5,1,0,21:10:00,6588,TWINBROOK STATION & BAY H,TWINBROOK STATION,62,14.6129,1,Montgomery County MD Ride On
28812,8986,5,1,0,20:58:00,5542,NORTH BETHESDA STATION & BAY B,NORTH BETHESDA STATION,48,11.2747,1,Montgomery County MD Ride On
28812,8986,5,1,0,20:25:00,17490,SILVER SPRING STATION & BAY 232,SILVER SPRING STATION,1,0,1,Montgomery County MD Ride On
28813,8986,5,1,0,19:50:00,17490,SILVER SPRING STATION & BAY 232,SILVER SPRING STATION,1,0,1,Montgomery County MD Ride On
28813,8986,5,1,0,20:23:00,5542,NORTH BETHESDA STATION & BAY B,NORTH BETHESDA STATION,48,11.2747,1,Montgomery County MD Ride On
28813,8986,5,1,0,20:35:00,6588,TWINBROOK STATION & BAY H,TWINBROOK STATION,62,14.6129,1,Montgomery County MD Ride On
28814,8986,5,1,0,20:00:00,6588,TWINBROOK STATION & BAY H,TWINBROOK STATION,62,14.6129,1,Montgomery County MD Ride On
28814,8986,5,1,0,19:48:00,5542,NORTH BETHESDA STATION & BAY B,NORTH BETHESDA STATION,48,11.2747,1,Montgomery County MD Ride On
28814,8986,5,1,0,19:15:00,17490,SILVER SPRING STATION & BAY 232,SILVER SPRING STATION,1,0,1,Montgomery County MD Ride On
28815,8986,5,1,0,17:40:00,17490,SILVER SPRING STATION & BAY 232,SILVER SPRING STATION,1,0,1,Montgomery County MD Ride On
28815,8986,5,1,0,18:15:00,5542,NORTH BETHESDA STATION & BAY B,NORTH BETHESDA STATION,48,11.2747,1,Montgomery County MD Ride On
28815,8986,5,1,0,18:27:00,6588,TWINBROOK STATION & BAY H,TWINBROOK STATION,62,14.6129,1,Montgomery County MD Ride On
28816,8986,5,1,0,16:45:00,5542,NORTH BETHESDA STATION & BAY B,NORTH BETHESDA STATION,48,11.2747,1,Montgomery County MD Ride On
28816,8986,5,1,0,16:57:00,6588,TWINBROOK STATION & BAY H,TWINBROOK STATION,62,14.6129,1,Montgomery County MD Ride On
28816,8986,5,1,0,16:10:00,17490,SILVER SPRING STATION & BAY 232,SILVER SPRING STATION,1,0,1,Montgomery County MD Ride On
28817,8986,5,1,0,14:54:00,6588,TWINBROOK STATION & BAY H,TWINBROOK STATION,63,15.3945,1,Montgomery County MD Ride On
28817,8986,5,1,0,14:42:00,5542,NORTH BETHESDA STATION & BAY B,NORTH BETHESDA STATION,49,12.0563,1,Montgomery County MD Ride On
28817,8986,5,1,0,14:05:00,17490,SILVER SPRING STATION & BAY 232,SILVER SPRING STATION,1,0,1,Montgomery County MD Ride On
28818,8986,5,1,0,15:40:00,17490,SILVER SPRING STATION & BAY 232,SILVER SPRING STATION,1,0,1,Montgomery County MD Ride On
28818,8986,5,1,0,16:27:00,6588,TWINBROOK STATION & BAY H,TWINBROOK STATION,62,14.6129,1,Montgomery County MD Ride On
28818,8986,5,1,0,16:15:00,5542,NORTH BETHESDA STATION & BAY B,NORTH BETHESDA STATION,48,11.2747,1,Montgomery County MD Ride On
28819,8986,5,1,0,12:55:00,17490,SILVER SPRING STATION & BAY 232,SILVER SPRING STATION,1,0,1,Montgomery County MD Ride On
28819,8986,5,1,0,13:37:00,6588,TWINBROOK STATION & BAY H,TWINBROOK STATION,63,15.3945,1,Montgomery County MD Ride On
28819,8986,5,1,0,13:25:00,5542,NORTH BETHESDA STATION & BAY B,NORTH BETHESDA STATION,49,12.0563,1,Montgomery County MD Ride On
28820,8986,5,1,0,13:58:00,5542,NORTH BETHESDA STATION & BAY B,NORTH BETHESDA STATION,48,11.2747,1,Montgomery County MD Ride On
28820,8986,5,1,0,14:10:00,6588,TWINBROOK STATION & BAY H,TWINBROOK STATION,62,14.6129,1,Montgomery County MD Ride On
28820,8986,5,1,0,13:30:00,17490,SILVER SPRING STATION & BAY 232,SILVER SPRING STATION,1,0,1,Montgomery County MD Ride On
28821,8986,5,1,0,11:45:00,17490,SILVER SPRING STATION & BAY 232,SILVER SPRING STATION,1,0,1,Montgomery County MD Ride On
28821,8986,5,1,0,12:27:00,6588,TWINBROOK STATION & BAY H,TWINBROOK STATION,63,15.3945,1,Montgomery County MD Ride On
28821,8986,5,1,0,12:15:00,5542,NORTH BETHESDA STATION & BAY B,NORTH BETHESDA STATION,49,12.0563,1,Montgomery County MD Ride On
28822,8986,5,1,0,12:48:00,5542,NORTH BETHESDA STATION & BAY B,NORTH BETHESDA STATION,48,11.2747,1,Montgomery County MD Ride On
28822,8986,5,1,0,12:20:00,17490,SILVER SPRING STATION & BAY 232,SILVER SPRING STATION,1,0,1,Montgomery County MD Ride On
28822,8986,5,1,0,13:00:00,6588,TWINBROOK STATION & BAY H,TWINBROOK STATION,62,14.6129,1,Montgomery County MD Ride On
28823,8986,5,1,0,11:17:00,6588,TWINBROOK STATION & BAY H,TWINBROOK STATION,63,15.3945,1,Montgomery County MD Ride On
28823,8986,5,1,0,10:35:00,17490,SILVER SPRING STATION & BAY 232,SILVER SPRING STATION,1,0,1,Montgomery County MD Ride On
28823,8986,5,1,0,11:05:00,5542,NORTH BETHESDA STATION & BAY B,NORTH BETHESDA STATION,49,12.0563,1,Montgomery County MD Ride On
28824,8986,5,1,0,10:28:00,5542,NORTH BETHESDA STATION & BAY B,NORTH BETHESDA STATION,48,11.2747,1,Montgomery County MD Ride On
28824,8986,5,1,0,10:40:00,6588,TWINBROOK STATION & BAY H,TWINBROOK STATION,62,14.6129,1,Montgomery County MD Ride On
28824,8986,5,1,0,10:00:00,17490,SILVER SPRING STATION & BAY 232,SILVER SPRING STATION,1,0,1,Montgomery County MD Ride On
28825,8986,5,1,0,07:51:00,6588,TWINBROOK STATION & BAY H,TWINBROOK STATION,62,14.6129,1,Montgomery County MD Ride On
28825,8986,5,1,0,07:10:00,17490,SILVER SPRING STATION & BAY 232,SILVER SPRING STATION,1,0,1,Montgomery County MD Ride On
28825,8986,5,1,0,07:39:00,5542,NORTH BETHESDA STATION & BAY B,NORTH BETHESDA STATION,48,11.2747,1,Montgomery County MD Ride On
28826,8986,5,1,0,07:19:00,5542,NORTH BETHESDA STATION & BAY B,NORTH BETHESDA STATION,48,11.2747,1,Montgomery County MD Ride On
28826,8986,5,1,0,06:50:00,17490,SILVER SPRING STATION & BAY 232,SILVER SPRING STATION,1,0,1,Montgomery County MD Ride On
28826,8986,5,1,0,07:31:00,6588,TWINBROOK STATION & BAY H,TWINBROOK STATION,62,14.6129,1,Montgomery County MD Ride On
28827,8986,5,1,0,06:24:00,6588,TWINBROOK STATION & BAY H,TWINBROOK STATION,62,14.6129,1,Montgomery County MD Ride On
28827,8986,5,1,0,05:50:00,17490,SILVER SPRING STATION & BAY 232,SILVER SPRING STATION,1,0,1,Montgomery County MD Ride On
28827,8986,5,1,0,06:14:00,5542,NORTH BETHESDA STATION & BAY B,NORTH BETHESDA STATION,48,11.2747,1,Montgomery County MD Ride On
28828,8986,5,1,0,05:00:00,17490,SILVER SPRING STATION & BAY 232,SILVER SPRING STATION,1,0,1,Montgomery County MD Ride On
28828,8986,5,1,0,05:34:00,6588,TWINBROOK STATION & BAY H,TWINBROOK STATION,62,14.6129,1,Montgomery County MD Ride On
28828,8986,5,1,0,05:24:00,5542,NORTH BETHESDA STATION & BAY B,NORTH BETHESDA STATION,48,11.2747,1,Montgomery County MD Ride On
28829,8986,5,1,0,05:30:00,17490,SILVER SPRING STATION & BAY 232,SILVER SPRING STATION,1,0,1,Montgomery County MD Ride On
28829,8986,5,1,0,05:54:00,5542,NORTH BETHESDA STATION & BAY B,NORTH BETHESDA STATION,48,11.2747,1,Montgomery County MD Ride On
28829,8986,5,1,0,06:04:00,6588,TWINBROOK STATION & BAY H,TWINBROOK STATION,62,14.6129,1,Montgomery County MD Ride On
28830,8986,5,1,1,15:14:00,5610,NORTH BETHESDA STATION & BAY C,NORTH BETHESDA STATION,13,3.3093,1,Montgomery County MD Ride On
28830,8986,5,1,1,15:47:00,17490,SILVER SPRING STATION & BAY 232,SILVER SPRING STATION,58,14.7964,1,Montgomery County MD Ride On
28830,8986,5,1,1,15:00:00,15408,TWINBROOK STATION & BAY J,TWINBROOK STATION,1,0,1,Montgomery County MD Ride On
28831,8986,5,1,1,23:55:00,15408,TWINBROOK STATION & BAY J,TWINBROOK STATION,1,0,1,Montgomery County MD Ride On
28831,8986,5,1,1,24:28:00,17490,SILVER SPRING STATION & BAY 232,SILVER SPRING STATION,58,14.7964,1,Montgomery County MD Ride On
28831,8986,5,1,1,24:04:00,5610,NORTH BETHESDA STATION & BAY C,NORTH BETHESDA STATION,13,3.3093,1,Montgomery County MD Ride On
28832,8986,5,1,1,19:43:00,17490,SILVER SPRING STATION & BAY 232,SILVER SPRING STATION,58,14.7964,1,Montgomery County MD Ride On
28832,8986,5,1,1,19:05:00,15408,TWINBROOK STATION & BAY J,TWINBROOK STATION,1,0,1,Montgomery County MD Ride On
28832,8986,5,1,1,19:16:00,5610,NORTH BETHESDA STATION & BAY C,NORTH BETHESDA STATION,13,3.3093,1,Montgomery County MD Ride On
28833,8986,5,1,1,18:49:00,5610,NORTH BETHESDA STATION & BAY C,NORTH BETHESDA STATION,13,3.3093,1,Montgomery County MD Ride On
28833,8986,5,1,1,18:35:00,15408,TWINBROOK STATION & BAY J,TWINBROOK STATION,1,0,1,Montgomery County MD Ride On
28833,8986,5,1,1,19:22:00,17490,SILVER SPRING STATION & BAY 232,SILVER SPRING STATION,58,14.7964,1,Montgomery County MD Ride On
28834,8986,5,1,1,15:20:00,15408,TWINBROOK STATION & BAY J,TWINBROOK STATION,1,0,1,Montgomery County MD Ride On
28834,8986,5,1,1,15:34:00,5610,NORTH BETHESDA STATION & BAY C,NORTH BETHESDA STATION,13,3.3093,1,Montgomery County MD Ride On
28834,8986,5,1,1,16:07:00,17490,SILVER SPRING STATION & BAY 232,SILVER SPRING STATION,58,14.7964,1,Montgomery County MD Ride On
28835,8986,5,1,1,18:19:00,5610,NORTH BETHESDA STATION & BAY C,NORTH BETHESDA STATION,13,3.3093,1,Montgomery County MD Ride On
28835,8986,5,1,1,18:05:00,15408,TWINBROOK STATION & BAY J,TWINBROOK STATION,1,0,1,Montgomery County MD Ride On
28835,8986,5,1,1,18:52:00,17490,SILVER SPRING STATION & BAY 232,SILVER SPRING STATION,58,14.7964,1,Montgomery County MD Ride On
